element_id,element_type,latitude,longitude,highway,name,maxspeed,lanes,oneway
15090185,way,-27.4670157,152.9946908,residential,McNab Street,50,,yes
15090185,way,-27.4669992,152.9946757,residential,McNab Street,50,,yes
15090185,way,-27.4669914,152.9946698,residential,McNab Street,50,,yes
15090185,way,-27.4669818,152.9946655,residential,McNab Street,50,,yes
15090185,way,-27.4669729,152.9946634,residential,McNab Street,50,,yes
15090185,way,-27.4669631,152.9946631,residential,McNab Street,50,,yes
15090185,way,-27.4669388,152.9946659,residential,McNab Street,50,,yes
15090185,way,-27.4669097,152.9946711,residential,McNab Street,50,,yes
15090185,way,-27.4659879,152.9948452,residential,McNab Street,50,,yes
15090185,way,-27.4659489,152.9948529,residential,McNab Street,50,,yes
15090185,way,-27.4659112,152.994859,residential,McNab Street,50,,yes
15090186,way,-27.4681798,152.9987196,residential,Thomas Street,50,,
15090186,way,-27.4681826,152.9986541,residential,Thomas Street,50,,
15090186,way,-27.4681845,152.9986239,residential,Thomas Street,50,,
15090186,way,-27.468185,152.9986166,residential,Thomas Street,50,,
15090186,way,-27.468192,152.9985712,residential,Thomas Street,50,,
15090186,way,-27.4686876,152.9963489,residential,Thomas Street,50,,
15090186,way,-27.4686948,152.9963141,residential,Thomas Street,50,,
15090186,way,-27.4686992,152.9962869,residential,Thomas Street,50,,
15090186,way,-27.4687002,152.9962691,residential,Thomas Street,50,,
15090186,way,-27.4686996,152.9962492,residential,Thomas Street,50,,
15090186,way,-27.4686972,152.9962279,residential,Thomas Street,50,,
15090186,way,-27.4686624,152.9959885,residential,Thomas Street,50,,
15090186,way,-27.4686572,152.9959402,residential,Thomas Street,50,,
15090186,way,-27.4686543,152.9959002,residential,Thomas Street,50,,
15090186,way,-27.468653,152.9958771,residential,Thomas Street,50,,
15090186,way,-27.4686524,152.995856,residential,Thomas Street,50,,
15090186,way,-27.4686521,152.9958168,residential,Thomas Street,50,,
15090188,way,-27.4686521,152.9958168,residential,Thomas Street,50,,
15090188,way,-27.4686524,152.9957561,residential,Thomas Street,50,,
15090188,way,-27.4686522,152.9957081,residential,Thomas Street,50,,
15090188,way,-27.4686501,152.9956634,residential,Thomas Street,50,,
15090188,way,-27.4686469,152.9956245,residential,Thomas Street,50,,
15090188,way,-27.4684769,152.9944457,residential,Thomas Street,50,,
15090188,way,-27.4683133,152.9933538,residential,Thomas Street,50,,
15090188,way,-27.4683087,152.9933212,residential,Thomas Street,50,,
15090188,way,-27.4683064,152.9933014,residential,Thomas Street,50,,
15090188,way,-27.4683053,152.993282,residential,Thomas Street,50,,
15090188,way,-27.4683056,152.9932677,residential,Thomas Street,50,,
15090188,way,-27.4683068,152.9932541,residential,Thomas Street,50,,
15090188,way,-27.4683093,152.9932417,residential,Thomas Street,50,,
15090188,way,-27.4683127,152.9932304,residential,Thomas Street,50,,
15090188,way,-27.4683184,152.9932199,residential,Thomas Street,50,,
15090188,way,-27.4683242,152.9932123,residential,Thomas Street,50,,
15090194,way,-27.4707558,152.9957335,residential,Payne Street,50,,
15090194,way,-27.4707137,152.9956908,residential,Payne Street,50,,
15090194,way,-27.4706782,152.9956548,residential,Payne Street,50,,
15090194,way,-27.4706721,152.9956486,residential,Payne Street,50,,
15090194,way,-27.4701432,152.9951409,residential,Payne Street,50,,
15090194,way,-27.470116,152.9951083,residential,Payne Street,50,,
15090194,way,-27.4701055,152.9950741,residential,Payne Street,50,,
15090194,way,-27.4700929,152.994944,residential,Payne Street,50,,
15090194,way,-27.469981,152.9937979,residential,Payne Street,50,,
15090194,way,-27.4699789,152.9937543,residential,Payne Street,50,,
15090194,way,-27.4699801,152.9937182,residential,Payne Street,50,,
15090194,way,-27.469984,152.9936723,residential,Payne Street,50,,
15090194,way,-27.4699893,152.9936103,residential,Payne Street,50,,
15090194,way,-27.4699886,152.9935616,residential,Payne Street,50,,
15090194,way,-27.469896,152.9929151,residential,Payne Street,50,,
15090194,way,-27.4695968,152.9908787,residential,Payne Street,50,,
15090194,way,-27.4693696,152.9894136,residential,Payne Street,50,,
15090194,way,-27.4693227,152.98915,residential,Payne Street,50,,
15090194,way,-27.4693119,152.9891175,residential,Payne Street,50,,
15090194,way,-27.4693068,152.9891019,residential,Payne Street,50,,
15090194,way,-27.46929,152.9890719,residential,Payne Street,50,,
15090199,way,-27.4696049,152.9961136,residential,Annie Street,50,,
15090199,way,-27.4694541,152.9951106,residential,Annie Street,50,,
15090199,way,-27.4693108,152.9941295,residential,Annie Street,50,,
15090199,way,-27.4692839,152.9940281,residential,Annie Street,50,,
15090199,way,-27.4692226,152.9938463,residential,Annie Street,50,,
15090199,way,-27.4691969,152.9937323,residential,Annie Street,50,,
15090199,way,-27.4690867,152.9930473,residential,Annie Street,50,,
15090199,way,-27.4689976,152.9924425,residential,Annie Street,50,,
15090199,way,-27.4689332,152.9919922,residential,Annie Street,50,,
15090199,way,-27.4688554,152.9914297,residential,Annie Street,50,,
15090199,way,-27.4687925,152.9910561,residential,Annie Street,50,,
15090199,way,-27.4686806,152.9903229,residential,Annie Street,50,,
15090199,way,-27.4686135,152.9898755,residential,Annie Street,50,,
15090199,way,-27.4686083,152.9898335,residential,Annie Street,50,,
15090199,way,-27.4686082,152.989792,residential,Annie Street,50,,
15090199,way,-27.4686272,152.9896461,residential,Annie Street,50,,
15090199,way,-27.4686289,152.9896015,residential,Annie Street,50,,
15090199,way,-27.4686248,152.9895415,residential,Annie Street,50,,
15090199,way,-27.4685803,152.9892698,residential,Annie Street,50,,
15090199,way,-27.4685748,152.9892365,residential,Annie Street,50,,
15386504,way,-27.4597071,152.9962242,residential,Oxford Street,40,,
15386504,way,-27.4598622,152.9972098,residential,Oxford Street,40,,
15386504,way,-27.4598672,152.997246,residential,Oxford Street,40,,
15386504,way,-27.4598751,152.9973025,residential,Oxford Street,40,,
15386504,way,-27.4598822,152.9973523,residential,Oxford Street,40,,
15386504,way,-27.4600404,152.9983771,residential,Oxford Street,40,,
15386617,way,-27.4603199,152.9955438,residential,Stevenson Street,40,,
15386617,way,-27.4603898,152.9955309,residential,Stevenson Street,40,,
15386617,way,-27.4604524,152.9955081,residential,Stevenson Street,40,,
15386617,way,-27.4604985,152.9954926,residential,Stevenson Street,40,,
15386617,way,-27.4605271,152.9954845,residential,Stevenson Street,40,,
15386617,way,-27.4605478,152.9954788,residential,Stevenson Street,40,,
15386617,way,-27.4607334,152.9954461,residential,Stevenson Street,40,,
15386617,way,-27.4607716,152.9954412,residential,Stevenson Street,40,,
15386617,way,-27.4607943,152.9954399,residential,Stevenson Street,40,,
15386617,way,-27.460821,152.9954396,residential,Stevenson Street,40,,
15386617,way,-27.4608504,152.9954416,residential,Stevenson Street,40,,
15386617,way,-27.4608755,152.9954436,residential,Stevenson Street,40,,
15386617,way,-27.4608918,152.9954437,residential,Stevenson Street,40,,
15386617,way,-27.4609104,152.9954426,residential,Stevenson Street,40,,
15386617,way,-27.4625623,152.9951441,residential,Stevenson Street,40,,
15386617,way,-27.4626007,152.9951332,residential,Stevenson Street,40,,
15386617,way,-27.4626496,152.9951185,residential,Stevenson Street,40,,
15386617,way,-27.462657,152.9951165,residential,Stevenson Street,40,,
15386617,way,-27.4626844,152.995109,residential,Stevenson Street,40,,
15386617,way,-27.4627294,152.9950968,residential,Stevenson Street,40,,
15386638,way,-27.461748,152.998548,residential,Macartney Street,40,,
15386638,way,-27.4617419,152.9985094,residential,Macartney Street,40,,
15386638,way,-27.4617394,152.9984923,residential,Macartney Street,40,,
15386638,way,-27.4615233,152.9970423,residential,Macartney Street,40,,
15386638,way,-27.4615197,152.9970182,residential,Macartney Street,40,,
15386638,way,-27.4615117,152.9969647,residential,Macartney Street,40,,
15386638,way,-27.4615046,152.9969168,residential,Macartney Street,40,,
15386638,way,-27.4615023,152.9969012,residential,Macartney Street,40,,
15386638,way,-27.4613724,152.9960298,residential,Macartney Street,40,,
15386698,way,-27.4592822,152.9946482,residential,Imperial Terrace,,,
15386698,way,-27.4592873,152.9946923,residential,Imperial Terrace,,,
15386698,way,-27.4593271,152.994971,residential,Imperial Terrace,,,
15386698,way,-27.4593204,152.9951315,residential,Imperial Terrace,,,
15386698,way,-27.4593197,152.9951717,residential,Imperial Terrace,,,
15386698,way,-27.4593205,152.9952091,residential,Imperial Terrace,,,
15386698,way,-27.4593223,152.9952479,residential,Imperial Terrace,,,
15386698,way,-27.4593255,152.9952859,residential,Imperial Terrace,,,
15386698,way,-27.4593288,152.9953181,residential,Imperial Terrace,,,
15386698,way,-27.4594577,152.9962149,residential,Imperial Terrace,,,
15472733,way,-27.4646564,152.9931982,tertiary,Elizabeth Street,50,,
15472733,way,-27.464684,152.9933742,tertiary,Elizabeth Street,50,,
15472733,way,-27.4647895,152.9940806,tertiary,Elizabeth Street,50,,
15472733,way,-27.4649502,152.995179,tertiary,Elizabeth Street,50,,
15472733,way,-27.4651615,152.9965978,tertiary,Elizabeth Street,50,,
15472733,way,-27.4651729,152.9966638,tertiary,Elizabeth Street,50,,
15472733,way,-27.4651771,152.996706,tertiary,Elizabeth Street,50,,
15472733,way,-27.4651758,152.996723,tertiary,Elizabeth Street,50,,
15472733,way,-27.4651679,152.9967433,tertiary,Elizabeth Street,50,,
15472733,way,-27.4651417,152.9967965,tertiary,Elizabeth Street,50,,
15472980,way,-27.4672248,153.0059648,service,,,,
15472980,way,-27.4673035,153.005858,service,,,,
15472980,way,-27.4674589,153.0053775,service,,,,
15472980,way,-27.4672051,153.0048256,service,,,,
15472980,way,-27.4671813,153.0047645,service,,,,
15472980,way,-27.4671647,153.004733,service,,,,
15472980,way,-27.4671474,153.0047069,service,,,,
15472980,way,-27.4671242,153.004678,service,,,,
15472980,way,-27.4671028,153.0046586,service,,,,
15472980,way,-27.4670702,153.0046431,service,,,,
15472980,way,-27.4657093,153.0040841,service,,,,
15472980,way,-27.4656888,153.0040725,service,,,,
15472980,way,-27.4655778,153.004033,service,,,,
16186454,way,-27.4811849,153.0257741,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4811623,153.0257653,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4811424,153.0257575,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4810882,153.0257364,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4809696,153.0256622,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4809369,153.0256418,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4808624,153.0255951,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4808318,153.0255524,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4808209,153.0255097,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4808137,153.025468,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4807891,153.0252902,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4807584,153.0251052,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4807224,153.0250117,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4806882,153.024952,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.480649,153.0248944,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4806026,153.0248407,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4805831,153.0248223,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4805515,153.0247978,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4804875,153.0247553,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4804535,153.0247458,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4804158,153.0247321,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4803742,153.0247242,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4803389,153.0247174,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4802766,153.0247187,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4802207,153.0247268,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4801172,153.0247428,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4800696,153.0247388,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4800387,153.0247281,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4799915,153.0247071,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4799728,153.0246977,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4799608,153.0246905,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4797995,153.0245643,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4794812,153.0243527,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4793056,153.0242656,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4791109,153.0241842,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4789991,153.024156,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.478828,153.0241344,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4787857,153.0240902,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4785588,153.0240398,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4784104,153.0239872,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4783201,153.0239421,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.478126,153.0238283,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4779402,153.0236864,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4778528,153.0235976,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4777019,153.0234235,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4776057,153.0232783,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4775417,153.0232566,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4774422,153.0231249,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4773594,153.0230189,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4772749,153.0229353,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4772112,153.022871,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4767514,153.0225398,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4766343,153.0224666,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4765378,153.022394,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4764852,153.0223615,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4763602,153.022289,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4763484,153.0222818,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4762243,153.0222057,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4761322,153.0221508,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4757673,153.0219025,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4754849,153.021726,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4752704,153.0215573,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4751665,153.0214252,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4751359,153.0213647,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4751223,153.0213478,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4751118,153.0213355,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4751016,153.0213243,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4750922,153.0213147,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4750825,153.0213058,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4750717,153.021297,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4750594,153.0212875,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4750464,153.0212787,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4750339,153.0212711,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.475023,153.021265,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4750105,153.0212585,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.475,153.0212535,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4749672,153.0212385,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4749449,153.0212283,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.47492,153.0212112,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4748812,153.0211847,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4746499,153.0210274,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4745994,153.0210248,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4742501,153.0207835,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4742207,153.0207632,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.473951,153.0205782,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4739273,153.0205285,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4738907,153.0204891,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4736867,153.0203537,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4734431,153.0201836,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4733671,153.0201105,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4733218,153.0200744,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4733025,153.0200522,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4731884,153.0199717,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4731588,153.0199565,cycleway,Clem Jones Promenade,10,,no
16186454,way,-27.4731169,153.019935,cycleway,Clem Jones Promenade,10,,no
17017214,way,-27.4640446,153.0205363,footway,Upper Promenade,,,
17017214,way,-27.4640398,153.020501,footway,Upper Promenade,,,
17017214,way,-27.4640249,153.0204353,footway,Upper Promenade,,,
17017214,way,-27.4640089,153.020381,footway,Upper Promenade,,,
17017214,way,-27.4639853,153.0203289,footway,Upper Promenade,,,
17017214,way,-27.4639815,153.0203206,footway,Upper Promenade,,,
17017214,way,-27.4639476,153.020267,footway,Upper Promenade,,,
17017214,way,-27.4639012,153.0202221,footway,Upper Promenade,,,
17017214,way,-27.4638571,153.0201973,footway,Upper Promenade,,,
17017214,way,-27.4637108,153.0201228,footway,Upper Promenade,,,
17017214,way,-27.4636905,153.0201657,footway,Upper Promenade,,,
17017214,way,-27.4636471,153.0202341,footway,Upper Promenade,,,
17017214,way,-27.4635763,153.0203287,footway,Upper Promenade,,,
17017214,way,-27.4635328,153.0204057,footway,Upper Promenade,,,
17017214,way,-27.4634643,153.0204916,footway,Upper Promenade,,,
17017214,way,-27.4633653,153.0205001,footway,Upper Promenade,,,
17017214,way,-27.4630487,153.0204821,footway,Upper Promenade,,,
17017214,way,-27.4628143,153.0204557,footway,Upper Promenade,,,
17017214,way,-27.4626862,153.0204231,footway,Upper Promenade,,,
17017214,way,-27.4625563,153.0203845,footway,Upper Promenade,,,
17017214,way,-27.4624517,153.0203378,footway,Upper Promenade,,,
17017214,way,-27.4623616,153.0202849,footway,Upper Promenade,,,
17017214,way,-27.4621467,153.0201397,footway,Upper Promenade,,,
17017214,way,-27.4620018,153.0200392,footway,Upper Promenade,,,
17017214,way,-27.4619487,153.0200023,footway,Upper Promenade,,,
17017214,way,-27.4617279,153.0198307,footway,Upper Promenade,,,
17017214,way,-27.4616669,153.019556,footway,Upper Promenade,,,
17017214,way,-27.4615293,153.0192754,footway,Upper Promenade,,,
17017214,way,-27.461507,153.0192299,footway,Upper Promenade,,,
17017214,way,-27.4614156,153.0189123,footway,Upper Promenade,,,
17017214,way,-27.4613722,153.01881,footway,Upper Promenade,,,
17017214,way,-27.4613547,153.0186977,footway,Upper Promenade,,,
17017214,way,-27.4613852,153.0186205,footway,Upper Promenade,,,
17017278,way,-27.4617279,153.0198307,footway,,,,
17017278,way,-27.4616356,153.0198721,footway,,,,
17017379,way,-27.4566791,153.0185824,footway,Closed due to CRR construction,,,
17017379,way,-27.4570187,153.0185131,footway,Closed due to CRR construction,,,
17017379,way,-27.4574684,153.0185161,footway,Closed due to CRR construction,,,
17123607,way,-27.4634643,153.0204916,footway,,,,
17123607,way,-27.4634633,153.0206284,footway,,,,
17123607,way,-27.4634692,153.0206612,footway,,,,
17124157,way,-27.4533531,153.0121209,footway,,,,
17124157,way,-27.453385,153.0121195,footway,,,,
17124157,way,-27.4534117,153.0121236,footway,,,,
17124157,way,-27.4534374,153.0121325,footway,,,,
17124157,way,-27.4534615,153.012146,footway,,,,
17124157,way,-27.4534921,153.0121631,footway,,,,
17124157,way,-27.4535543,153.0122262,footway,,,,
17141496,way,-27.4516211,153.0056609,track,,,,
17141496,way,-27.4516742,153.0056791,track,,,,
17141496,way,-27.4518312,153.0057359,track,,,,
17141496,way,-27.4518589,153.0057444,track,,,,
17141496,way,-27.4519014,153.0057554,track,,,,
17141496,way,-27.4519427,153.0057657,track,,,,
17141496,way,-27.4519963,153.0057825,track,,,,
17141496,way,-27.45206,153.0058048,track,,,,
17141496,way,-27.4521469,153.0058389,track,,,,
18577347,way,-27.4532251,153.008884,residential,Speedy Street,,,yes
18577347,way,-27.4532464,153.0088776,residential,Speedy Street,,,yes
18577347,way,-27.4532498,153.0088763,residential,Speedy Street,,,yes
18577347,way,-27.4532527,153.0088743,residential,Speedy Street,,,yes
18577347,way,-27.4532556,153.0088713,residential,Speedy Street,,,yes
18577347,way,-27.4532578,153.0088671,residential,Speedy Street,,,yes
18577347,way,-27.4532599,153.0088625,residential,Speedy Street,,,yes
18577347,way,-27.453261,153.0088574,residential,Speedy Street,,,yes
18577347,way,-27.4532618,153.0088519,residential,Speedy Street,,,yes
18577347,way,-27.4532623,153.0088431,residential,Speedy Street,,,yes
18577347,way,-27.4532619,153.0088345,residential,Speedy Street,,,yes
18577347,way,-27.4532609,153.0088221,residential,Speedy Street,,,yes
18577347,way,-27.4531517,153.0081414,residential,Speedy Street,,,yes
18577347,way,-27.4531477,153.0081229,residential,Speedy Street,,,yes
18577347,way,-27.4531419,153.0081053,residential,Speedy Street,,,yes
18577347,way,-27.4531368,153.0080914,residential,Speedy Street,,,yes
18577347,way,-27.4531302,153.0080799,residential,Speedy Street,,,yes
18577347,way,-27.4531206,153.0080672,residential,Speedy Street,,,yes
18577347,way,-27.4531095,153.0080563,residential,Speedy Street,,,yes
18577347,way,-27.4530866,153.0080379,residential,Speedy Street,,,yes
18577347,way,-27.4530233,153.007985,residential,Speedy Street,,,yes
18577347,way,-27.4530096,153.0079724,residential,Speedy Street,,,yes
18577347,way,-27.4529965,153.007958,residential,Speedy Street,,,yes
18577347,way,-27.4529854,153.0079444,residential,Speedy Street,,,yes
18577347,way,-27.4529801,153.007938,residential,Speedy Street,,,yes
18577347,way,-27.4529706,153.0079278,residential,Speedy Street,,,yes
18577347,way,-27.4529597,153.0079171,residential,Speedy Street,,,yes
18577347,way,-27.4529496,153.0079085,residential,Speedy Street,,,yes
18577347,way,-27.4529389,153.0079011,residential,Speedy Street,,,yes
18577347,way,-27.4529305,153.0078968,residential,Speedy Street,,,yes
18577347,way,-27.4529185,153.0078916,residential,Speedy Street,,,yes
18577347,way,-27.4528956,153.0078824,residential,Speedy Street,,,yes
18577363,way,-27.4528653,153.0079525,residential,Speedy Street,,,yes
18577363,way,-27.4529018,153.0079924,residential,Speedy Street,,,yes
18577363,way,-27.4529237,153.0080137,residential,Speedy Street,,,yes
18577363,way,-27.4529345,153.0080239,residential,Speedy Street,,,yes
18577363,way,-27.4530175,153.0080942,residential,Speedy Street,,,yes
18577363,way,-27.4530281,153.008106,residential,Speedy Street,,,yes
18577363,way,-27.4530389,153.0081198,residential,Speedy Street,,,yes
18577363,way,-27.4530492,153.0081362,residential,Speedy Street,,,yes
18577363,way,-27.4530587,153.008155,residential,Speedy Street,,,yes
18577363,way,-27.4530668,153.0081742,residential,Speedy Street,,,yes
18577363,way,-27.4530714,153.0081922,residential,Speedy Street,,,yes
18577363,way,-27.453075,153.0082132,residential,Speedy Street,,,yes
18577363,way,-27.4530785,153.0082403,residential,Speedy Street,,,yes
18577363,way,-27.4531469,153.008736,residential,Speedy Street,,,yes
18577363,way,-27.4531515,153.0087688,residential,Speedy Street,,,yes
18577363,way,-27.4531569,153.0087961,residential,Speedy Street,,,yes
18577363,way,-27.453162,153.0088202,residential,Speedy Street,,,yes
18577363,way,-27.4531692,153.0088444,residential,Speedy Street,,,yes
18577363,way,-27.4531732,153.0088542,residential,Speedy Street,,,yes
18577363,way,-27.4531792,153.008864,residential,Speedy Street,,,yes
18577363,way,-27.4531845,153.0088708,residential,Speedy Street,,,yes
18577363,way,-27.4531924,153.008877,residential,Speedy Street,,,yes
18577363,way,-27.4532005,153.0088815,residential,Speedy Street,,,yes
18577363,way,-27.453208,153.0088842,residential,Speedy Street,,,yes
18577363,way,-27.4532156,153.0088851,residential,Speedy Street,,,yes
18577363,way,-27.4532251,153.008884,residential,Speedy Street,,,yes
19792451,way,-27.4624892,153.0194796,footway,Weeping Fig Avenue,,,
19792451,way,-27.4624826,153.019417,footway,Weeping Fig Avenue,,,
19792451,way,-27.4624022,153.0192563,footway,Weeping Fig Avenue,,,
19792451,way,-27.4623341,153.0190702,footway,Weeping Fig Avenue,,,
19792451,way,-27.462304,153.0188875,footway,Weeping Fig Avenue,,,
19792451,way,-27.4621659,153.0184913,footway,Weeping Fig Avenue,,,
19792452,way,-27.4630265,153.0187304,footway,,,,
19792452,way,-27.4630218,153.0187664,footway,,,,
19792453,way,-27.4634582,153.017693,footway,Allee Bridge,,,
19792453,way,-27.4632967,153.0180888,footway,Allee Bridge,,,
19792453,way,-27.4632118,153.0182866,footway,Allee Bridge,,,
19792453,way,-27.4631323,153.0184799,footway,Allee Bridge,,,
19792453,way,-27.4630688,153.0186255,footway,Allee Bridge,,,
19792453,way,-27.4630465,153.0186824,footway,Allee Bridge,,,
19792453,way,-27.4630265,153.0187304,footway,Allee Bridge,,,
19792454,way,-27.4616472,153.0188643,footway,,,,
19792454,way,-27.4616461,153.0187213,footway,,,,
19792454,way,-27.4616672,153.0185747,footway,,,,
19792454,way,-27.4617255,153.018402,footway,,,,
19792454,way,-27.4618119,153.0181966,footway,,,,
19792454,way,-27.4617892,153.0180957,footway,,,,
19792454,way,-27.4617216,153.0180315,footway,,,,
19792454,way,-27.4616746,153.017986,footway,,,,
19792456,way,-27.4640179,153.0192831,steps,,,,
19792456,way,-27.4637894,153.0190279,steps,,,,
19792458,way,-27.4638428,153.0192424,footway,,,,
19792458,way,-27.4636832,153.0191321,footway,,,,
19792458,way,-27.4635964,153.0190816,footway,,,,
19792458,way,-27.4635078,153.0190575,footway,,,,
19792458,way,-27.463394,153.0190386,footway,,,,
19792458,way,-27.4632719,153.0189698,footway,,,,
19792458,way,-27.4632587,153.0189328,footway,,,,
19792458,way,-27.4632569,153.0188948,footway,,,,
19792458,way,-27.4631526,153.0187464,footway,,,,
19792458,way,-27.4631277,153.0187246,footway,,,,
19792458,way,-27.4630244,153.018691,footway,,,,
19792458,way,-27.4630125,153.0186855,footway,,,,
19792458,way,-27.4629673,153.0186647,footway,,,,
19792458,way,-27.4629498,153.0185013,footway,,,,
19792458,way,-27.462944,153.0184518,footway,,,,
19792461,way,-27.4628999,153.0184778,footway,,,,
19792461,way,-27.4628673,153.0183799,footway,,,,
19792461,way,-27.4628446,153.0183876,footway,,,,
19792461,way,-27.4628212,153.0183298,footway,,,,
19792462,way,-27.4628212,153.0183298,footway,,,,
19792462,way,-27.4627942,153.0183429,footway,,,,
19792462,way,-27.4627298,153.0182273,footway,,,,
19792462,way,-27.4626808,153.018156,footway,,,,
19792462,way,-27.4625608,153.0180947,footway,,,,
19792462,way,-27.462496,153.0180361,footway,,,,
19792462,way,-27.4624246,153.0179484,footway,,,,
19792462,way,-27.4623499,153.0178479,footway,,,,
19792462,way,-27.462289,153.0177226,footway,,,,
19792463,way,-27.462289,153.0177226,footway,,,,
19792463,way,-27.4624247,153.0178673,footway,,,,
